:START_ID(Lexicon-ID) lang :END_ID(Node-ID)
6326 fr 33331
6327 fr 33332
6328 fr 33342
6329 fr 33345
6330 fr 33348
6331 fr 33357
6332 fr 33359
6333 fr 33369
6334 fr 33370
6335 fr 33375
6336 fr 33377
6337 fr 33391
6338 fr 33392
6339 fr 33395
6340 fr 33398
6341 fr 33399
6342 fr 33404
6343 fr 33414
6344 fr 33415
6345 fr 33416
6346 fr 33417
6347 fr 33421
6348 fr 33429
6349 fr 33430
6350 fr 33434
6351 fr 33443
6352 fr 33457
6353 fr 33460
6354 fr 33466
6355 fr 33467
6356 fr 33469
6357 fr 33478
6358 fr 33479
6359 fr 33480
6360 fr 33482
6361 fr 33486
6362 fr 33487
6363 fr 33489
6364 fr 33492
6365 fr 33497
6366 fr 33506
6367 fr 33509
6368 fr 33511
6369 fr 33512
6370 fr 33518
6371 fr 33521
6372 fr 33524
6373 fr 33530
6374 fr 33538
6375 fr 33545
6376 fr 33548
6377 fr 33549
6378 fr 33555
6379 fr 33556
6380 fr 33561
6381 fr 33568
6382 fr 33570
6383 fr 33572
6384 fr 33575
6385 fr 33579
6386 fr 33581
6387 fr 33582
6388 fr 33583
6389 fr 33584
6390 fr 33586
6391 fr 33596
6392 fr 33597
6393 fr 33607
6394 fr 33609
6395 fr 33611
6396 fr 33614
6397 fr 33626
6398 fr 33629
6399 fr 33632
6400 fr 33636
6401 fr 33637
6402 fr 33638
6403 fr 33673
6404 fr 33688
6405 fr 33690
6406 fr 33691
6407 fr 33695
6408 fr 33740
6409 fr 33741
6410 fr 33744
6411 fr 33748
6412 fr 33751
6413 fr 33753
6414 fr 33756
6415 fr 33760
6416 fr 33767
6417 fr 33772
6418 fr 33781
6419 fr 33788
6420 fr 33801
6421 fr 33814
6422 fr 33824
6423 fr 33828
6424 fr 33832
6425 fr 33834
6426 fr 33844
6427 fr 33849
6428 fr 33851
6429 fr 33854
6430 fr 33858
6431 fr 33862
6432 fr 33866
6433 fr 33881
6434 fr 33884
6435 fr 33896
6436 fr 33900
6437 fr 33907
6438 fr 33910
6439 fr 33912
6440 fr 33925
6441 fr 33928
6442 fr 33932
6443 fr 33941
6444 fr 33942
6445 fr 33945
6446 fr 33947
6447 fr 33950
6448 fr 33958
6449 fr 33961
6450 fr 33977
6451 fr 33979
6452 fr 33981
6453 fr 33984
6454 fr 33992
6455 fr 33994
6456 fr 33997
6457 fr 33999
6458 fr 34003
6459 fr 34005
6460 fr 34007
6461 fr 34014
6462 fr 34017
6463 fr 34019
6464 fr 34022
6465 fr 34024
6466 fr 34029
6467 fr 34032
6468 fr 34033
6469 fr 34037
6470 fr 34038
6471 fr 34039
6472 fr 34042
6473 fr 34046
6474 fr 34048
6475 fr 34050
6476 fr 34051
6477 fr 34055
6478 fr 34056
6479 fr 34059
6480 fr 34067
6481 fr 34075
6482 fr 34076
6483 fr 34079
6484 fr 34087
6485 fr 34088
6486 fr 34094
6487 fr 34098
6488 fr 34102
6489 fr 34109
6490 fr 34112
6491 fr 34116
6492 fr 34119
6493 fr 34137
6494 fr 34138
6495 fr 34141
6496 fr 34142
6497 fr 34148
6498 fr 34151
6499 fr 34152
6500 fr 34156
6501 fr 34160
6502 fr 34164
6503 fr 34174
6504 fr 34180
6505 fr 34182
6506 fr 34191
6507 fr 34193
6508 fr 34202
6509 fr 34203
6510 fr 34205
6511 fr 34207
6512 fr 34224
6513 fr 34228
6514 fr 34229
6515 fr 34230
6516 fr 34237
6517 fr 34243
6518 fr 34245
6519 fr 34254
6520 fr 34256
6521 fr 34265
6522 fr 34271
6523 fr 34282
6524 fr 34286
6525 fr 34290
6526 fr 34295
6527 fr 34297
6528 fr 34310
6529 fr 34327
6530 fr 34330
6531 fr 34333
6532 fr 34336
6533 fr 34343
6534 fr 34354
6535 fr 34359
6536 fr 34360
6537 fr 34361
6538 fr 34370
6539 fr 34373
6540 fr 34377
6541 fr 34385
6542 fr 34394
6543 fr 34396
6544 fr 34397
6545 fr 34401
6546 fr 34410
6547 fr 34421
6548 fr 34430
6549 fr 34434
6550 fr 34443
6551 fr 34446
6552 fr 34448
6553 fr 34449
6554 fr 34451
6555 fr 34454
6556 fr 34455
6557 fr 34460
6558 fr 34465
6559 fr 34467
6560 fr 34470
6561 fr 34472
6562 fr 34476
6563 fr 34486
6564 fr 34488
6565 fr 34489
6566 fr 34496
6567 fr 34502
6568 fr 34509
6569 fr 34520
6570 fr 34522
6571 fr 34525
6572 fr 34531
6573 fr 34535
6574 fr 34540
6575 fr 34541
6576 fr 34547
6577 fr 34551
6578 fr 34568
6579 fr 34570
6580 fr 34581
6581 fr 34583
6582 fr 34585
6583 fr 34589
6584 fr 34598
6585 fr 34600
6586 fr 34603
6587 fr 34607
6588 fr 34624
6589 fr 34638
6590 fr 34647
6591 fr 34651
6592 fr 34658
6593 fr 34666
6594 fr 34667
6595 fr 34670
6596 fr 34671
6597 fr 34674
6598 fr 34679
6599 fr 34682
6600 fr 34684
6601 fr 34685
6602 fr 34692
6603 fr 34698
6604 fr 34703
6605 fr 34709
6606 fr 34713
6607 fr 34718
6608 fr 34726
6609 fr 34735
6610 fr 34741
6611 fr 34747
6612 fr 34749
6613 fr 34750
6614 fr 34752
6615 fr 34755
6616 fr 34758
6617 fr 34762
6618 fr 34790
6619 fr 34791
6620 fr 34799
6621 fr 34805
6622 fr 34806
6623 fr 34831
6624 fr 34841
6625 fr 34851
6626 fr 34863
6627 fr 34869
6628 fr 34876
6629 fr 34877
6630 fr 34901
6631 fr 34918
6632 fr 34936
6633 fr 34944
6634 fr 34945
6635 fr 34946
6636 fr 34948
6637 fr 34952
6638 fr 34961
6639 fr 34962
6640 fr 34968
6641 fr 34969
6642 fr 34972
6643 fr 34980
6644 fr 34983
6645 fr 34988
6646 fr 34989
6647 fr 34998
6648 fr 35002
6649 fr 35003
6650 fr 35007
6651 fr 35011
6652 fr 35014
6653 fr 35021
6654 fr 35025
6655 fr 35026
6656 fr 35045
6657 fr 35046
6658 fr 35050
6659 fr 35056
6660 fr 35060
6661 fr 35061
6662 fr 35086
6663 fr 35087
6664 fr 35090
6665 fr 35097
6666 fr 35098
6667 fr 35105
6668 fr 35108
6669 fr 35115
6670 fr 35118
6671 fr 35132
6672 fr 35155
6673 fr 35171
6674 fr 35178
6675 fr 35184
6676 fr 35186
6677 fr 35187
6678 fr 35188
6679 fr 35189
6680 fr 35220
6681 fr 35226
6682 fr 35243
6683 fr 35245
6684 fr 35255
6685 fr 35257
6686 fr 35269
6687 fr 35275
6688 fr 35276
6689 fr 35281
6690 fr 35284
6691 fr 35295
6692 fr 35302
6693 fr 35305
6694 fr 35324
6695 fr 35349
6696 fr 35356
6697 fr 35361
6698 fr 35367
6699 fr 35373
6700 fr 35379
6701 fr 35394
6702 fr 35395
6703 fr 35399
6704 fr 35413
6705 fr 35418
6706 fr 35429
6707 fr 35436
6708 fr 35453
6709 fr 35454
6710 fr 35469
6711 fr 35470
6712 fr 35476
6713 fr 35484
6714 fr 35488
6715 fr 35497
6716 fr 35501
6717 fr 35509
6718 fr 35510
6719 fr 35517
6720 fr 35522
6721 fr 35525
6722 fr 35530
6723 fr 35533
6724 fr 35535
6725 fr 35536
6726 fr 35547
6727 fr 35570
6728 fr 35574
6729 fr 35582
6730 fr 35589
6731 fr 35591
6732 fr 35603
6733 fr 35605
6734 fr 35612
6735 fr 35624
6736 fr 35625
6737 fr 35652
6738 fr 35654
6739 fr 35656
6740 fr 35661
6741 fr 35678
6742 fr 35682
6743 fr 35697
6744 fr 35700
6745 fr 35703
6746 fr 35714
6747 fr 35715
6748 fr 35721
6749 fr 35731
6750 fr 35733
6751 fr 35752
6752 fr 35754
6753 fr 35756
6754 fr 35757
6755 fr 35758
6756 fr 35759
6757 fr 35760
6758 fr 35768
6759 fr 35771
6760 fr 35780
6761 fr 35781
6762 fr 35800
6763 fr 35801
6764 fr 35803
6765 fr 35818
6766 fr 35820
6767 fr 35827
6768 fr 35830
6769 fr 35845
6770 fr 35846
6771 fr 35854
6772 fr 35856
6773 fr 35858
6774 fr 35866
6775 fr 35870
6776 fr 35874
6777 fr 35881
6778 fr 35885
6779 fr 35886
6780 fr 35889
6781 fr 35896
6782 fr 35912
6783 fr 35913
6784 fr 35923
6785 fr 35927
6786 fr 35929
6787 fr 35930
6788 fr 35934
6789 fr 35940
6790 fr 35941
6791 fr 35942
6792 fr 35962
6793 fr 35974
6794 fr 35975
6795 fr 35977
6796 fr 35982
6797 fr 35984
6798 fr 35998
6799 fr 36008
6800 fr 36011
6801 fr 36020
6802 fr 36021
6803 fr 36025
6804 fr 36029
6805 fr 36032
6806 fr 36033
6807 fr 36034
6808 fr 36035
6809 fr 36044
6810 fr 36054
6811 fr 36070
6812 fr 36076
6813 fr 36077
6814 fr 36084
6815 fr 36097
6816 fr 36104
6817 fr 36105
6818 fr 36107
6819 fr 36109
6820 fr 36118
6821 fr 36122
6822 fr 36128
6823 fr 36145
6824 fr 36147
6825 fr 36150
6826 fr 36152
6827 fr 36161
6828 fr 36168
6829 fr 36174
6830 fr 36179
6831 fr 36182
6832 fr 36195
6833 fr 36196
6834 fr 36211
6835 fr 36215
6836 fr 36216
6837 fr 36217
6838 fr 36226
6839 fr 36245
6840 fr 36248
6841 fr 36249
6842 fr 36250
6843 fr 36287
6844 fr 36295
6845 fr 36297
6846 fr 36305
6847 fr 36315
6848 fr 36324
6849 fr 36326
6850 fr 36341
6851 fr 36354
6852 fr 36361
6853 fr 36368
6854 fr 36392
6855 fr 36393
6856 fr 36395
6857 fr 36402
6858 fr 36410
6859 fr 36419
6860 fr 36422
6861 fr 36435
6862 fr 36441
6863 fr 36451
6864 fr 36452
6865 fr 36453
6866 fr 36455
6867 fr 36456
6868 fr 36460
6869 fr 36482
6870 fr 36486
6871 fr 36493
6872 fr 36494
6873 fr 36497
6874 fr 36498
6875 fr 36503
6876 fr 36507
6877 fr 36510
6878 fr 36512
6879 fr 36515
6880 fr 36518
6881 fr 36520
6882 fr 36529
6883 fr 36532
6884 fr 36562
6885 fr 36574
6886 fr 36581
6887 fr 36585
6888 fr 36608
6889 fr 36613
6890 fr 36621
6891 fr 36632
6892 fr 36633
6893 fr 36643
6894 fr 36644
6895 fr 36658
6896 fr 36659
6897 fr 36661
6898 fr 36662
6899 fr 36663
6900 fr 36671
6901 fr 36674
6902 fr 36675
6903 fr 36678
6904 fr 36690
6905 fr 36730
6906 fr 36731
6907 fr 36734
6908 fr 36741
6909 fr 36745
6910 fr 36749
6911 fr 36754
6912 fr 36760
6913 fr 36769
6914 fr 36778
6915 fr 36784
6916 fr 36789
6917 fr 36804
6918 fr 36814
6919 fr 36815
6920 fr 36817
6921 fr 36823
6922 fr 36830
6923 fr 36838
6924 fr 36841
6925 fr 36847
6926 fr 36850
6927 fr 36855
6928 fr 36866
6929 fr 36887
6930 fr 36888
6931 fr 36889
6932 fr 36892
6933 fr 36905
6934 fr 36916
6935 fr 36928
6936 fr 36930
6937 fr 36931
6938 fr 36934
6939 fr 36936
6940 fr 36947
6941 fr 36953
6942 fr 36954
6943 fr 36956
6944 fr 36957
6945 fr 36969
6946 fr 36970
6947 fr 36980
6948 fr 36984
6949 fr 36989
6950 fr 36992
6951 fr 36996
6952 fr 37001
6953 fr 37044
6954 fr 37049
6955 fr 37053
6956 fr 37056
6957 fr 37059
6958 fr 37062
6959 fr 37064
6960 fr 37069
6961 fr 37071
6962 fr 37078
6963 fr 37081
6964 fr 37083
6965 fr 37092
6966 fr 37100
6967 fr 37103
6968 fr 37123
6969 fr 37128
6970 fr 37142
6971 fr 37153
6972 fr 37154
6973 fr 37159
6974 fr 37176
6975 fr 37178
6976 fr 37185
6977 fr 37189
6978 fr 37193
6979 fr 37205
6980 fr 37211
6981 fr 37212
6982 fr 37217
6983 fr 37226
6984 fr 37233
6985 fr 37251
6986 fr 37278
6987 fr 37309
6988 fr 37329
6989 fr 37355
6990 fr 37370
6991 fr 37378
6992 fr 37394
6993 fr 37402
6994 fr 37407
6995 fr 37420
6996 fr 37425
6997 fr 37453
6998 fr 37459
6999 fr 37462
7000 fr 37484
7001 fr 37498
7002 fr 37501
7003 fr 37507
7004 fr 37514
7005 fr 37519
7006 fr 37524
7007 fr 37525
7008 fr 37531
7009 fr 37539
7010 fr 37547
7011 fr 37556
7012 fr 37560
7013 fr 37562
7014 fr 37587
7015 fr 37593
7016 fr 37613
7017 fr 37615
7018 fr 37628
7019 fr 37637
7020 fr 37643
7021 fr 37644
7022 fr 37651
7023 fr 37656
7024 fr 37666
7025 fr 37670
7026 fr 37682
7027 fr 37707
7028 fr 37710
7029 fr 37720
7030 fr 37727
7031 fr 37728
7032 fr 37730
7033 fr 37731
7034 fr 37734
7035 fr 37736
7036 fr 37739
7037 fr 37756
7038 fr 37764
7039 fr 37765
7040 fr 37768
7041 fr 37773
7042 fr 37780
7043 fr 37786
7044 fr 37797
7045 fr 37811
7046 fr 37813
7047 fr 37840
7048 fr 37892
7049 fr 37893
7050 fr 37899
7051 fr 37901
7052 fr 37907
7053 fr 37920
7054 fr 37951
7055 fr 37955
7056 fr 37991
7057 fr 37995
7058 fr 38025
7059 fr 38036
7060 fr 38041
7061 fr 38051
7062 fr 38055
7063 fr 38063
7064 fr 38076
7065 fr 38088
7066 fr 38092
7067 fr 38102
7068 fr 38108
7069 fr 38113
7070 fr 38115
7071 fr 38124
7072 fr 38130
7073 fr 38141
7074 fr 38146
7075 fr 38165
7076 fr 38170
7077 fr 38173
7078 fr 38176
7079 fr 38185
7080 fr 38201
7081 fr 38203
7082 fr 38211
7083 fr 38245
7084 fr 38257
7085 fr 38261
7086 fr 38267
7087 fr 38295
7088 fr 38302
7089 fr 38304
7090 fr 38305
7091 fr 38309
7092 fr 38319
7093 fr 38323
7094 fr 38336
7095 fr 38339
7096 fr 38342
7097 fr 38343
7098 fr 38344
7099 fr 38348
7100 fr 38351
7101 fr 38365
7102 fr 38374
7103 fr 38380
7104 fr 38383
7105 fr 38402
7106 fr 38411
7107 fr 38420
7108 fr 38432
7109 fr 38468
7110 fr 38484
7111 fr 38495
7112 fr 38496
7113 fr 38511
7114 fr 38533
7115 fr 38537
7116 fr 38540
7117 fr 38543
7118 fr 38554
7119 fr 38555
7120 fr 38559
7121 fr 38568
7122 fr 38573
7123 fr 38580
7124 fr 38581
7125 fr 38584
7126 fr 38588
7127 fr 38596
7128 fr 38598
7129 fr 38600
7130 fr 38607
7131 fr 38610
7132 fr 38619
7133 fr 38621
7134 fr 38625
7135 fr 38648
7136 fr 38651
7137 fr 38663
7138 fr 38666
7139 fr 38675
7140 fr 38682
7141 fr 38690
7142 fr 38695
7143 fr 38712
7144 fr 38731
7145 fr 38733
7146 fr 38738
7147 fr 38751
7148 fr 38761
7149 fr 38767
7150 fr 38770
7151 fr 38779
7152 fr 38783
7153 fr 38784
7154 fr 38789
7155 fr 38791
7156 fr 38794
7157 fr 38807
7158 fr 38815
7159 fr 38824
7160 fr 38825
7161 fr 38830
7162 fr 38833
7163 fr 38837
7164 fr 38845
7165 fr 38856
7166 fr 38857
7167 fr 38863
7168 fr 38867
7169 fr 38868
7170 fr 38869
7171 fr 38870
7172 fr 38875
7173 fr 38876
7174 fr 38883
7175 fr 38887
7176 fr 38889
7177 fr 38895
7178 fr 38909
7179 fr 38915
7180 fr 38933
7181 fr 38936
7182 fr 38937
7183 fr 38940
7184 fr 38943
7185 fr 38946
7186 fr 38949
7187 fr 38950
7188 fr 38960
7189 fr 38961
7190 fr 38963
7191 fr 38965
7192 fr 38975
7193 fr 38989
7194 fr 38991
7195 fr 39017
7196 fr 39025
7197 fr 39028
7198 fr 39029
7199 fr 39034
7200 fr 39036
7201 fr 39043
7202 fr 39061
7203 fr 39063
7204 fr 39065
7205 fr 39072
7206 fr 39075
7207 fr 39078
7208 fr 39080
7209 fr 39084
7210 fr 39091
7211 fr 39093
7212 fr 39094
7213 fr 39098
7214 fr 39107
7215 fr 39138
7216 fr 39143
7217 fr 39146
7218 fr 39164
7219 fr 39166
7220 fr 39168
7221 fr 39179
7222 fr 39187
7223 fr 39192
7224 fr 39197
7225 fr 39209
7226 fr 39212
7227 fr 39221
7228 fr 39224
7229 fr 39226
7230 fr 39232
7231 fr 39238
7232 fr 39259
7233 fr 39266
7234 fr 39269
7235 fr 39301
7236 fr 39306
7237 fr 39312
7238 fr 39313
7239 fr 39315
7240 fr 39318
7241 fr 39319
7242 fr 39321
7243 fr 39346
7244 fr 39354
7245 fr 39357
7246 fr 39368
7247 fr 39369
7248 fr 39372
7249 fr 39374
7250 fr 39392
7251 fr 39395
7252 fr 39399
7253 fr 39403
7254 fr 39425
7255 fr 39426
7256 fr 39427
7257 fr 39435
7258 fr 39438
7259 fr 39453
7260 fr 39457
7261 fr 39471
7262 fr 39476
7263 fr 39477
7264 fr 39491
7265 fr 39496
7266 fr 39509
7267 fr 39512
7268 fr 39516
7269 fr 39526
7270 fr 39535
7271 fr 39537
7272 fr 39538
7273 fr 39552
7274 fr 39555
7275 fr 39557
7276 fr 39582
7277 fr 39588
7278 fr 39593
7279 fr 39595
7280 fr 39603
7281 fr 39613
7282 fr 39615
7283 fr 39619
7284 fr 39624
7285 fr 39625
7286 fr 39627
7287 fr 39632
7288 fr 39634
7289 fr 39640
7290 fr 39645
7291 fr 39650
7292 fr 39663
7293 fr 39665
7294 fr 39666
7295 fr 39671
7296 fr 39672
7297 fr 39682
7298 fr 39687
7299 fr 39688
7300 fr 39691
7301 fr 39693
7302 fr 39694
7303 fr 39701
7304 fr 39704
7305 fr 39707
7306 fr 39708
7307 fr 39715
7308 fr 39718
7309 fr 39720
7310 fr 39725
7311 fr 39729
7312 fr 39738
7313 fr 39743
7314 fr 39746
7315 fr 39749
7316 fr 39754
7317 fr 39762
7318 fr 39768
7319 fr 39772
7320 fr 39773
7321 fr 39776
7322 fr 39777
7323 fr 39782
7324 fr 39789
7325 fr 39809
7326 fr 39812
7327 fr 39816
7328 fr 39817
7329 fr 39822
7330 fr 39829
7331 fr 39830
7332 fr 39835
7333 fr 39836
7334 fr 39839
7335 fr 39840
7336 fr 39843
7337 fr 39844
7338 fr 39845
7339 fr 39850
7340 fr 39857
7341 fr 39858
7342 fr 39859
7343 fr 39864
7344 fr 39866
7345 fr 39895
7346 fr 39899
7347 fr 39902
7348 fr 39914
7349 fr 39917
7350 fr 39918
7351 fr 39919
7352 fr 39933
7353 fr 39936
7354 fr 39949
7355 fr 39956
7356 fr 39960
7357 fr 39963
7358 fr 39973
7359 fr 39975
7360 fr 39976
7361 fr 39977
7362 fr 39978
7363 fr 39979
7364 fr 39983
7365 fr 39987
7366 fr 39988
7367 fr 40002
7368 fr 40015
7369 fr 40031
7370 fr 40032
7371 fr 40037
7372 fr 40045
7373 fr 40052
7374 fr 40053
7375 fr 40062
7376 fr 40064
7377 fr 40076
7378 fr 40079
7379 fr 40090
7380 fr 40094
7381 fr 40095
7382 fr 40103
7383 fr 40107
7384 fr 40110
7385 fr 40111
7386 fr 40112
7387 fr 40113
7388 fr 40115
7389 fr 40117
7390 fr 40122
7391 fr 40144
7392 fr 40145
7393 fr 40150
7394 fr 40151
7395 fr 40154
7396 fr 40155
7397 fr 40163
7398 fr 40169
7399 fr 40173
7400 fr 40174
7401 fr 40181
7402 fr 40188
7403 fr 40190
7404 fr 40196
7405 fr 40200
7406 fr 40204
7407 fr 40205
7408 fr 40215
7409 fr 40229
7410 fr 40232
7411 fr 40235
7412 fr 40241
7413 fr 40244
7414 fr 40246
7415 fr 40251
7416 fr 40254
7417 fr 40258
7418 fr 40260
7419 fr 40261
7420 fr 40264
7421 fr 40270
7422 fr 40277
7423 fr 40278
7424 fr 40279
7425 fr 40281
7426 fr 40283
7427 fr 40287
7428 fr 40292
7429 fr 40296
7430 fr 40300
7431 fr 40303
7432 fr 40316
7433 fr 40317
7434 fr 40318
7435 fr 40325
7436 fr 40334
7437 fr 40339
7438 fr 40340
7439 fr 40342
7440 fr 40348
7441 fr 40355
7442 fr 40356
7443 fr 40368
7444 fr 40373
7445 fr 40375
7446 fr 40388
7447 fr 40389
7448 fr 40391
7449 fr 40397
7450 fr 40398
7451 fr 40408
7452 fr 40416
7453 fr 40418
7454 fr 40425
7455 fr 40435
7456 fr 40453
7457 fr 40463
7458 fr 40468
7459 fr 40471
7460 fr 40474
7461 fr 40477
7462 fr 40485
7463 fr 40489
7464 fr 40498
7465 fr 40506
7466 fr 40508
7467 fr 40513
7468 fr 40514
7469 fr 40526
7470 fr 40533
7471 fr 40537
7472 fr 40540
7473 fr 40550
7474 fr 40553
7475 fr 40555
7476 fr 40564
7477 fr 40578
7478 fr 40579
7479 fr 40583
7480 fr 40590
7481 fr 40598
7482 fr 40599
7483 fr 40609
7484 fr 40614
7485 fr 40615
7486 fr 40619
7487 fr 40621
7488 fr 40625
7489 fr 40626
7490 fr 40627
7491 fr 40628
7492 fr 40633
7493 fr 40642
7494 fr 40643
7495 fr 40644
7496 fr 40645
7497 fr 40649
7498 fr 40650
7499 fr 40656
7500 fr 40662
7501 fr 40668
7502 fr 40671
7503 fr 40676
7504 fr 40678
7505 fr 40679
7506 fr 40682
7507 fr 40684
7508 fr 40689
7509 fr 40702
7510 fr 40709
7511 fr 40713
7512 fr 40715
7513 fr 40720
7514 fr 40722
7515 fr 40723
7516 fr 40731
7517 fr 40741
7518 fr 40747
7519 fr 40749
7520 fr 40751
7521 fr 40763
7522 fr 40767
7523 fr 40772
7524 fr 40802
7525 fr 40807
7526 fr 40813
7527 fr 40817
7528 fr 40821
7529 fr 40828
7530 fr 40835
7531 fr 40844
7532 fr 40846
7533 fr 40852
7534 fr 40856
7535 fr 40860
7536 fr 40862
7537 fr 40874
7538 fr 40879
7539 fr 40885
7540 fr 40888
7541 fr 40897
7542 fr 40910
7543 fr 40913
7544 fr 40916
7545 fr 40930
7546 fr 40931
7547 fr 40933
7548 fr 40942
7549 fr 40946
7550 fr 40948
7551 fr 40955
7552 fr 40958
7553 fr 40961
7554 fr 40967
7555 fr 40969
7556 fr 40970
7557 fr 40971
7558 fr 40972
7559 fr 40981
7560 fr 40984
7561 fr 40985
7562 fr 41008
7563 fr 41009
7564 fr 41010
7565 fr 41013
7566 fr 41015
7567 fr 41017
7568 fr 41020
7569 fr 41023
7570 fr 41032
7571 fr 41034
7572 fr 41038
7573 fr 41044
7574 fr 41049
7575 fr 41052
7576 fr 41055
7577 fr 41064
7578 fr 41066
7579 fr 41072
7580 fr 41075
7581 fr 41077
7582 fr 41079
7583 fr 41084
7584 fr 41085
7585 fr 41088
7586 fr 41092
7587 fr 41099
7588 fr 41102
7589 fr 41104
7590 fr 41113
7591 fr 41114
7592 fr 41116
7593 fr 41127
7594 fr 41132
7595 fr 41143
7596 fr 41145
7597 fr 41148
7598 fr 41150
7599 fr 41151
7600 fr 41155
7601 fr 41156
7602 fr 41161
7603 fr 41162
7604 fr 41180
7605 fr 41189
7606 fr 41191
7607 fr 41194
7608 fr 41197
7609 fr 41200
7610 fr 41201
7611 fr 41211
7612 fr 41228
7613 fr 41232
7614 fr 41233
7615 fr 41238
7616 fr 41253
7617 fr 41265
7618 fr 41274
7619 fr 41277
7620 fr 41284
7621 fr 41288
7622 fr 41294
7623 fr 41298
7624 fr 41306
7625 fr 41313
7626 fr 41323
7627 fr 41326
7628 fr 41342
7629 fr 41344
7630 fr 41348
7631 fr 41353
7632 fr 41354
7633 fr 41360
7634 fr 41384
7635 fr 41387
7636 fr 41389
7637 fr 41403
7638 fr 41406
7639 fr 41421
7640 fr 41422
7641 fr 41432
7642 fr 41433
7643 fr 41435
7644 fr 41439
7645 fr 41456
7646 fr 41460
7647 fr 41470
7648 fr 41472
7649 fr 41475
7650 fr 41477
7651 fr 41483
7652 fr 41487
7653 fr 41489
7654 fr 41493
7655 fr 41496
7656 fr 41508
7657 fr 41513
7658 fr 41518
7659 fr 41522
7660 fr 41524
7661 fr 41541
7662 fr 41547
7663 fr 41551
7664 fr 41561
7665 fr 41563
7666 fr 41575
7667 fr 41576
7668 fr 41580
7669 fr 41585
7670 fr 41586
7671 fr 41590
7672 fr 41600
7673 fr 41606
7674 fr 41607
7675 fr 41609
7676 fr 41611
7677 fr 41614
7678 fr 41616
7679 fr 41622
7680 fr 41630
7681 fr 41631
7682 fr 41634
7683 fr 41640
7684 fr 41652
7685 fr 41657
7686 fr 41663
7687 fr 41672
7688 fr 41678
7689 fr 41680
7690 fr 41683
7691 fr 41690
7692 fr 41694
7693 fr 41697
7694 fr 41700
7695 fr 41705
7696 fr 41708
7697 fr 41719
7698 fr 41721
7699 fr 41726
7700 fr 41736
7701 fr 41744
7702 fr 41746
7703 fr 41753
7704 fr 41761
7705 fr 41762
7706 fr 41774
7707 fr 41781
7708 fr 41791
7709 fr 41794
7710 fr 41801
7711 fr 41804
7712 fr 41809
7713 fr 41810
7714 fr 41816
7715 fr 41838
7716 fr 41842
7717 fr 41847
7718 fr 41851
7719 fr 41861
7720 fr 41867
7721 fr 41872
7722 fr 41877
7723 fr 41883
7724 fr 41886
7725 fr 41889
7726 fr 41890
7727 fr 41895
7728 fr 41900
7729 fr 41903
7730 fr 41906
7731 fr 41907
7732 fr 41910
7733 fr 41918
7734 fr 41921
7735 fr 41930
7736 fr 41935
7737 fr 41939
7738 fr 41941
7739 fr 41943
7740 fr 41945
7741 fr 41960
7742 fr 41962
7743 fr 41970
7744 fr 41975
7745 fr 41978
7746 fr 41979
7747 fr 41980
7748 fr 41999
7749 fr 42006
7750 fr 42008
7751 fr 42011
7752 fr 42014
7753 fr 42017
7754 fr 42032
7755 fr 42033
7756 fr 42036
7757 fr 42038
7758 fr 42044
7759 fr 42050
7760 fr 42051
7761 fr 42053
7762 fr 42055
7763 fr 42059
7764 fr 42066
7765 fr 42067
7766 fr 42090
7767 fr 42094
7768 fr 42095
7769 fr 42097
7770 fr 42098
7771 fr 42100
7772 fr 42116
7773 fr 42122
7774 fr 42124
7775 fr 42125
7776 fr 42129
7777 fr 42132
7778 fr 42136
7779 fr 42137
7780 fr 42139
7781 fr 42140
7782 fr 42150
7783 fr 42151
7784 fr 42156
7785 fr 42160
7786 fr 42163
7787 fr 42168
7788 fr 42169
7789 fr 42177
7790 fr 42180
7791 fr 42195
7792 fr 42199
7793 fr 42202
7794 fr 42203
7795 fr 42205
7796 fr 42209
7797 fr 42213
7798 fr 42219
7799 fr 42226
7800 fr 42231
7801 fr 42234
7802 fr 42235
7803 fr 42241
7804 fr 42242
7805 fr 42243
7806 fr 42255
7807 fr 42258
7808 fr 42261
7809 fr 42273
7810 fr 42276
7811 fr 42285
7812 fr 42293
7813 fr 42303
7814 fr 42310
7815 fr 42313
7816 fr 42315
7817 fr 42318
7818 fr 42320
7819 fr 42327
7820 fr 42328
7821 fr 42331
7822 fr 42335
7823 fr 42336
7824 fr 42337
7825 fr 42338
7826 fr 42339
7827 fr 42340
7828 fr 42352
7829 fr 42365
7830 fr 42369
7831 fr 42375
7832 fr 42379
7833 fr 42387
7834 fr 42390
7835 fr 42395
7836 fr 42416
7837 fr 42417
7838 fr 42421
7839 fr 42422
7840 fr 42423
7841 fr 42425
7842 fr 42426
7843 fr 42431
7844 fr 42432
7845 fr 42435
7846 fr 42437
7847 fr 42439
7848 fr 42442
7849 fr 42452
7850 fr 42455
7851 fr 42458
7852 fr 42461
7853 fr 42463
7854 fr 42464
7855 fr 42466
7856 fr 42472
7857 fr 42473
7858 fr 42478
7859 fr 42485
7860 fr 42489
7861 fr 42498
7862 fr 42507
7863 fr 42512
7864 fr 42515
7865 fr 42517
7866 fr 42518
7867 fr 42527
7868 fr 42528
7869 fr 42530
7870 fr 42532
7871 fr 42534
7872 fr 42535
7873 fr 42539
7874 fr 42540
7875 fr 42552
7876 fr 42557
7877 fr 42563
